GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
2619         9   89549277   89597104    145      10  8030        1.626     0.051977
401535       9   89728559   89784641    121       8  7893     -0.26831      0.60577
1612         9   90077601   90333566    701      57  7859      0.55127      0.29072
1514         9   90305974   90356384     76       7  8015      0.40682      0.34207
286234       9   90462772   90513814    133       9  7138     -0.13045      0.55189
441452       9   90497877   90548572     33       3  6881     -0.26015      0.60262
23552        9   90571356   90624695     83       7  7682      0.45422      0.32484
645961       9   90734220   90784900     96       7  7928     -0.89071      0.81346
10927        9   90967584   91103623    172       1  7751        2.112     0.017345
158046       9   91114203   91200704     56       5  6621       1.4529     0.073129
286238       9   91233250   91302075    181      12  7634      0.54514      0.29283
286223       9   91570778   91621057    113       8  7847      0.15771      0.43734
1903         9   91571324   91630070    126      10  7840     0.040302      0.48393
53358        9   91610686   91828682    323      22  7878     -0.64832      0.74161
1164         9   91891113   91941618     65       9  7623      -1.5396      0.93817
79048        9   91898394   91984561    114      11  7674      -1.3123      0.90528
10507        9   91965706   92147906    372      27  7685     -0.56214      0.71299
10912        9   92184913   92231470    131       8  7619     -0.25812      0.60184
54769        9   93362114   93440108    191      20  7880     -0.66957      0.74843
6850         9   93529012   93670842    470      50  7884   -0.0014624      0.50058
549          9   93966097   94159215    255      12  7957     -0.26439      0.60426
4783         9   94161327   94221908    116      16  7470       -0.163      0.56474
4920         9   94474878   94747444    517      29  7764     -0.58727      0.72149
10558        9   94783416   94912756    177      12  7573   -0.0019432      0.50078
3376         9   94962489   95091038    128       8  7953      0.27305      0.39241
55035        9   95049640   95122876     58       5  7927      0.09075      0.46385
401541       9   95052741   95387446    400      14  7751       0.3828      0.35093
4969         9   95136249   95201976     62       5  7867      0.10852      0.45679
4958         9   95166527   95221836     64       4  7938      0.20394       0.4192
54829        9   95208487   95279844     73       4  7879      0.47759      0.31647
1842         9   95245829   95333374    150      10  7683       0.7131      0.23789
64768        9   95365466   95467547    179      11  7544    -0.023109      0.50922
23299        9   95463645   95562083    154       8  7810     -0.81283      0.79184
101929748    9   95557667   95605649    103      14  7669       2.1627     0.015282
83744        9   95597313   95675320    133      10  7720       1.6569     0.048767
89846        9   95674601   95808518    270      17  7750       1.3603     0.086872
203328       9   95785989   95857420    143      17  7371      -1.1482      0.87456
84270        9   95823450   95885565    129      15  7176     -0.61268      0.72996
4814         9   95873771   95931570    101      14  7265       1.4442     0.074335
65268        9   95911437   96092854    328      19  7799     0.054095      0.47843
445577       9   96070481   96143696    179      17  7775       0.6631      0.25363
23196        9   96179173   96338397    255      11  8053     -0.61604      0.73106
158293       9   96198776   96250874     84       8  8034     -0.43113      0.66681
5253         9   96303909   96451869    392      17  8028      -0.5006      0.69167
101929519    9   96423303   96470032    140      12  8135      0.25624      0.39888
56033        9   96703909   96752608     97       9  7779       2.2294     0.012895
138639       9   96758076   96882138    141      10  7810        1.758     0.039372
169841       9   96986578   97075291    213      22  7789      0.63677      0.26214
54754        9   97070478   97125926      3       1  7936     0.067121      0.47324
84641        9   97101833   97233202    158      10  8060     0.098717      0.46068
8789         9   97311002   97391075    267      11  8071       1.9687     0.024494
2203         9   97355415   97437531    231      21  7965       1.1192      0.13154
84909        9   97453886   97859500    514      15  7986     -0.18876      0.57486
2176         9   97851336   98114991    186      11  7757      -1.5728      0.94212
5727         9   98195264   98314247    179      10  7926     -0.97988      0.83643
375748       9   98602900   98741122    242      14  8167       1.3406     0.090019
158434       9   98858943   98913693    100      15  7671      0.11735      0.45329
3293         9   98987588   99099662    303      25  7856       1.0319      0.15106
11046        9   99065719   99180992    194      13  8086        1.498     0.067071
195828       9   99138223   99215669     55       2  8150     -0.71547      0.76284
22927        9   99177414   99263618     89       2  8042      -1.0323      0.84904
8555         9   99242807   99417112     81       5  7890      -0.2776      0.60934
195827       9   99393109   99452603     12       2  6836       1.0431      0.14846
22869        9   99508147   99575401      1       1  7031      -2.2203       0.9868
158431       9   99568754   99731169      6       2  6496     -0.21458      0.58495
1515         9   99781959   99836925     54       3  7334       0.1346      0.44647
100499483    9  100034910  100149577    245      11  8096      0.21225      0.41595
23424        9  100139302  100268407    170      13  7964     0.069844      0.47216
7111         9  100228462  100377177    230      33  7808      0.86568      0.19333
158427       9  100352362  100430962     51       8  7721      0.11346      0.45483
4686         9  100360705  100446030     45       7  7773      0.11311      0.45497
7507         9  100427191  100494691    111       8  8091      0.74207      0.22902
2304         9  100580537  100628997    122       6  7936      -1.1652      0.87803
51531        9  100652380  100719852    126       9  7898      -1.5895      0.94402
55363        9  100679073  100742197     87       6  7814      -1.0523      0.85367
10541        9  100710479  100790860     87      10  7739      -1.1391      0.87268
54187        9  100783959  100855365    113      11  7815      -2.1297       0.9834
