GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
79657       12   48045715   48134844    184      19  8082       1.9793     0.023891
8909        12   48093517   48154355    156      17  7961       1.5256     0.063557
55652       12   48117426   48186536    205      23  7861      0.83644      0.20145
10411       12   48118453   48199846    221      26  7824      0.62216      0.26692
51564       12   48166505   48248763    146      24  7591      -1.0792      0.85974
7421        12   48225320   48333814    201      22  7478   -0.0059343      0.50237
79022       12   48322330   48372661    110      14  7674      0.78651      0.21578
1280        12   48356748   48433285    238      23  7760        1.261      0.10366
29843       12   48426681   48535091    218      15  7798       1.6969     0.044854
5213        12   48464656   48550187    174      13  7845       1.7051     0.044084
140461      12   48531572   48586377    113      12  7906       1.3458     0.089188
387856      12   48542366   48589709    117      12  7849       1.2524       0.1052
121275      12   48585620   48634103    184      10  7871       1.4373      0.07532
341567      12   48687763   48734062    133      12  7736       2.2843     0.011178
121274      12   48719065   48780029    121      12  7618       2.2004      0.01389
23519       12   48831448   48876843    122      11  7633      0.66113      0.25426
121273      12   48841283   48900297    177      14  7594      0.77649      0.21873
341568      12   48884415   48931886    173      14  7704      0.90567      0.18256
3906        12   48951467   48998829     49      11  7222       1.3919     0.081982
54934       12   49036994   49111035     83       6  7344     0.081725      0.46743
904         12   49072241   49145781     88       6  7143     -0.12527      0.54985
112         12   49149975   49217820     59       8  7046    -0.050815      0.52026
784         12   49173215   49232726     56       9  7148     -0.41137       0.6596
9416        12   49213539   49280957     97      14  7726      0.46498      0.32097
27289       12   49240916   49294653     93      11  7876      0.60578      0.27233
85478       12   49262893   49335696    158       9  8089      0.43376      0.33223
51303       12   49305742   49354330    121       6  8064      0.11974      0.45234
377         12   49319987   49386309    126       8  7953     0.022755      0.49092
7471        12   49337236   49386396     84       6  7918      0.01908      0.49239
7480        12   49349123   49400641     55       7  7872    -0.060203        0.524
23109       12   49378933   49428088     23       2  7851      0.33343      0.36941
5571        12   49386055   49448012     26       2  8052      0.32885      0.37114
8085        12   49402758   49488935     34       2  8122     -0.10038      0.53998
121268      12   49448467   49498808     20       2  7814     -0.60405       0.7271
50846       12   49473204   49523602     35       2  7317      0.12984      0.44835
55716       12   49480334   49539683     42       1  7225      0.46706      0.32023
10376       12   49511565   49560304     46       1  7467      0.65887      0.25499
7846        12   49568578   49618107     37       3  7284      0.73914      0.22991
84790       12   49586715   49677117     63       9  6873     -0.44766       0.6728
5630        12   49653796   49702481     85       7  7253      0.62922       0.2646
10024       12   49681971   49735514     85       4  7594      0.49348      0.31083
79962       12   49705721   49757467     50       4  7357      0.49221      0.31128
338761      12   49716200   49765971     35       5  7318      0.33863      0.36744
65244       12   49725688   49931208    225       9  7928      0.21738      0.41396
23416       12   49897834   49962091     56       5  7575     -0.10077      0.54013
10445       12   49942077   49996928     50       2  7546     0.036059      0.48562
84070       12   49966658   50034433     37       2  7419     -0.21435      0.58486
25766       12   49982197   50048452     29       2  7555      -0.5092      0.69469
91010       12   50021724   50136197     85       3  7427     -0.91736      0.82052
7009        12   50100293   50168717     83       3  7160      -1.2531      0.89491
57701       12   50174929   50257208    139       9  7642       0.2433      0.40389
144233      12   50219826   50271912    110       9  7749      0.64321      0.26005
23017       12   50250679   50332760    129      17  7454       1.6272     0.051849
359         12   50309524   50362664     62      13  7118       2.1485     0.015836
362         12   50320279   50369465     47       9  7166       1.1779      0.11942
363         12   50325874   50380922     57      11  7269       0.9066      0.18231
29127       12   50372945   50460586     80       3  7339     -0.57734      0.71815
41          12   50416420   50487405     60       7  7519     -0.67299      0.74952
6602        12   50443760   50504494     43       4  7342     -0.60787      0.72836
2819        12   50462602   50515103     52       5  7571      -1.1978       0.8845
84987       12   50468418   50524240     62       5  7543      -1.1714      0.87929
91012       12   50513581   50596154     97       6  7438      -1.1787      0.88074
51474       12   50559563   50712353    144       4  7728      0.23516      0.40704
121006      12   50711095   50825405     90       4  7700      0.16779      0.43338
113251      12   50759592   50883788     66       5  7343     0.047623      0.48101
57609       12   50863768   51152450    265       7  7673      -0.1213      0.54827
466         12   51122789   51224943    114       7  7952     -0.63139      0.73611
283471      12   51201701   51291667    173      11  8084    -0.060659      0.52418
25840       12   51282780   51336300     99      11  8109     -0.34171      0.63372
613227      12   51311200   51374668    164      11  8109      -1.1457      0.87405
4891        12   51363566   51457118    186      12  7914      -1.0425      0.85142
25875       12   51407082   51464207    104      10  7705     -0.74373      0.77148
81566       12   51444988   51512454    118       9  7666     -0.77752      0.78157
7024        12   51477539   51601926    207      16  7604      -2.2044      0.98625
5463        12   51570719   51646477    100      12  7379       -1.961      0.97506
9802        12   51597508   51650501     64       6  7635      -1.1869      0.88237
57228       12   51629133   51699202    109       7  7653     -0.78452      0.78363
51411       12   51664822   51753446    182      11  7832     -0.70576      0.75983
