GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
3757         7  150632044  150710402    106      16  7139      -1.4898      0.93186
4846         7  150653144  150721687     86      15  6945      -1.4088      0.92055
11194        7  150690510  150754869     89      19  7052      -0.3293      0.62904
285973       7  150699297  150756586     85      17  7087     -0.32447      0.62721
9311         7  150710379  150759843     67      12  7107     0.012561      0.49499
6522         7  150720299  150783614     97      15  7237      0.11049      0.45601
1020         7  150740899  150790052     77      10  7413      0.17017      0.43244
116988       7  150747918  150851523    148      15  7628      0.66925      0.25167
10922        7  150763708  150812970     79       8  7840      0.77749      0.21844
83590        7  150768172  150815620     69       6  7887      0.87089      0.19191
2636         7  150835676  150899867     61       6  7214     -0.70589      0.75987
136371       7  150862785  150919919     91      14  7499     -0.60846      0.72856
392843       7  150877960  150927611     87      13  7751     -0.39114      0.65215
54480        7  150894575  150945913    102      11  7942     -0.51318      0.69609
10061        7  150894923  150959460    130      13  7758     -0.54302      0.70644
6604         7  150926059  151009231    178      21  7592      -1.3635      0.91363
51667        7  151003785  151085547    142      21  7703     -0.34475      0.63486
349136       7  151067536  151142775    128      20  7298      -1.5946       0.9446
155051       7  151117056  151172256     85      12  7342      -1.3323      0.90862
6009         7  151153098  151252010    119       9  7631     -0.37545      0.64634
51422        7  151243200  151609316    799      81  7512      0.21773      0.41382
168391       7  151618464  151727019    289      26  7612     -0.41858      0.66224
63917        7  151687774  151829427     33       4  7087      -1.4809      0.93068
58508        7  151822010  152168090     48       4  6808      0.13658      0.44568
7516         7  152333583  152408250    125      17  7376     -0.68802      0.75428
57180        7  152421834  152562464     46       6  7219     0.059158      0.47641
101929087    7  152831290  152876673    154       7  7337     -0.33603      0.63158
22976        7  154725400  154829682    167       8  8023      0.36906      0.35604
3361         7  154827034  154889102    121       5  7748       -1.579      0.94283
3638         7  155054486  155111945     83      11  6829       1.4474     0.073885
2020         7  155215824  155267526    128      20  7246      0.54771      0.29194
285888       7  155283953  155361539    133      26  7008      -1.3973      0.91884
155435       7  155402188  155584179    258       4  7943      0.30115      0.38165
6469         7  155585558  155639967    105      13  7283    -0.069583      0.52774
389602       7  155720332  155768233    108      12  7279     0.047113      0.48121
140545       7  156397971  156480377    155      18  7323      -1.2648      0.89703
64327        7  156460537  156720902    587      21  7389      0.65935      0.25483
64434        7  156707417  156775876    263      12  7933       2.0608      0.01966
3110         7  156787547  156838347     54       8  7077     -0.89394      0.81432
9690         7  156896655  157072066    362      13  7718     -0.66218      0.74607
10049        7  157094692  157220133    277      17  7338     -0.67921       0.7515
5799         7  157321750  158415482   2084     142  7516      0.46028      0.32266
54892        7  158414002  158532520    320       9  7688     -0.22255      0.58806
57488        7  158513688  158657729    400      15  7393     -0.96358      0.83237
55112        7  158614269  158748883    268      13  7647      -1.0041      0.84233
7434         7  158810866  158972649    236      16  7801      -1.7692      0.96157
169270       8     147200     207339    104      10  7701      -1.1225      0.86917
26260        8     321808     429876    290      18  7490      0.32724      0.37174
157695       8     429790     530781    329      23  7380      0.60855      0.27141
157697       8     596733     716226    343      24  7384       1.0962       0.1365
9228         8     842021    1666642   2371     122  7458      -1.6369      0.94917
2055         8    1668944    1744736    177      12  7520       1.2193      0.11136
9639         8    1737149    1916807    566      67  7490       1.2799       0.1003
9920         8    1886949    1965109    225      29  7443       1.0954      0.13667
101928058    8    1910830    1957833    140      17  7300      0.37494      0.35385
9172         8    1958082    2103380    609      55  7511     -0.94455      0.82756
64478        8    2782875    4887328  11080     427  7533       1.0833      0.13935
79648        8    6229113    6511140    959      52  7549      -1.1405      0.87296
285          8    6347172    6455784    459      41  7697      -1.1881      0.88259
55326        8    6530878    6629024    183      16  7401      0.61499      0.26928
389610       8    6656038    6728166    152      18  7102     -0.27043      0.60658
1672         8    6718097    6770529    325      19  7560       2.6211    0.0043822
1671         8    6772216    6818598    186      33  7363       2.1491     0.015813
1669         8    6783345    6830786    202      30  7434        1.431     0.076209
1667         8    6825171    6872614     23       5  7102      0.15088      0.44004
728358       8    6844288    6891724     49      10  7632     -0.31972      0.62541
1668         8    6863391    6910816    182      14  7713     -0.14031      0.55579
1670         8    6902829    6949259     82       8  7564     -0.49256      0.68884
157285       8    8165258    8278941    327      23  7662     -0.56922       0.7154
137075       8    8524666    8571617    171       9  7793      0.90907      0.18166
9258         8    8630864    8786131    525      23  7653      0.37669       0.3532
90459        8    8825314    8900849    266      13  7888    -0.025017      0.50998
79660        8    8983764    9044152     76       7  7285    0.0011652      0.49954
8658         8    9377756    9649856    775      13  7793     -0.21409      0.58476
4482         8    9876830   10296401   1212      46  7525     -0.25692      0.60138
203074       8   10348030   10421676    330      18  7640     -0.62421      0.73376
94137        8   10453859   10547617    179      26  7304      0.47417      0.31769
203076       8   10495147   10568103    120      16  7231      0.66293      0.25369
83595        8   10571278   10623084    149      12  7679       1.2369      0.10806
